word,word_shape,word_phono,length,frequency_bin,real_wbps,real_mbps,real_wbos,real_mbos,nonword1,nonword1_phono,nonword1_wbps,nonword1_mbps,nonword1_wbos,nonword1_mbos,nonword2,nonword2_phono,nonword2_wbps,nonword2_mbps,nonword2_wbos,nonword2_mbos,nonword3,nonword3_phono,nonword3_wbps,nonword3_mbps,nonword3_wbos,nonword3_mbos
auroral,VVCVCVC,awRoRal,7,<10,-1.27911875,-1.0793226500000002,-1.249186,-1.0714441125,aimoras,ajmoRas,-1.132248875,-1.170143025,-1.09485875,-1.1907291125,ainoras,ajnoRas,-1.087302,-1.149498025,-1.1028975,-1.1671103625,,,,,,
aurífero,VVCVCVCV,awRifeRo,8,<10,-1.0598664444444443,-0.9716571333333334,-1.078948888888889,-0.9679421,ainévero,ajneBeRo,-1.1942555555555556,-1.035646022222222,-1.230557777777778,-1.0276247666666667,ainébero,ajneBeRo,-1.1942555555555556,-1.035646022222222,-1.2723622222222222,-1.0560025444444443,,,,,,
ausencia,VVCVCCVV,awsensja,8,10-100,-0.829783111111111,-0.7478643555555556,-0.8803912222222222,-0.8151607666666667,eurancia,ewRansja,-0.9395854444444444,-0.8470140222222222,-0.9250245555555556,-0.8602173222222222,eurencio,ewRensjo,-0.9558231111111112,-0.8250372444444446,-0.9923181111111112,-0.890115988888889,eumancia,ewmansja,-0.9834718888888888,-0.8356547999999999,-1.0212412222222222,-0.8928087666666666
ausente,VVCVCCV,awsente,7,10-100,-0.739831375,-0.758542775,-0.821944875,-0.8209869875000001,airante,ajRante,-0.920677,-0.916464275,-0.958048,-0.9556714875,eumante,ewmante,-0.936891,-0.8705460249999999,-0.984927875,-0.9128587375,,,,,,
austero,VVCCVCV,awsteRo,7,<10,-0.895350375,-0.8217870249999999,-0.875039,-0.8184544875,aintera,ajnteRa,-0.95749925,-0.8622604,-0.99292825,-0.9057281125,,,,,,,,,,,,
autismo,VVCVCCV,awtismo,7,<10,-0.939490625,-0.8767106499999999,-0.942364375,-0.8884032375,autargo,awtaRGo,-0.9377605,-0.9214212750000002,-0.89732325,-0.9207263625,auterzo,awteRso,-0.977317625,-0.8709819000000001,-1.034955625,-0.9530492375,autergo,awteRGo,-1.00712725,-0.91779465,-0.984313,-0.8985768625000001
autista,VVCVCCV,awtista,7,<10,-0.83969775,-0.7764538999999999,-0.841666875,-0.7804332375,autanda,awtanda,-0.91992775,-0.8857337750000001,-0.800179875,-0.8419952375,,,,,,,,,,,,
autobús,VVCVCVC,awtoBus,7,10-100,-1.21859375,-1.1051074,-1.24256025,-1.1081852375,aimobós,ajmoBos,-1.22645825,-1.229571775,-1.4292075,-1.2779603625,aicobís,ajkoBis,-1.186495,-1.1056854,-1.27852,-1.2469428625,ainobós,ajnoBos,-1.169303625,-1.179999275,-1.34636125,-1.1838603625
autostop,VVCVCCVC,awtostop,8,<10,-1.22415,-1.083834911111111,-1.2606633333333332,-1.1229903222222222,ausastot,awsastot,-1.2877244444444444,-1.1939838,-1.3158055555555557,-1.2212414333333337,aumastot,awmastot,-1.30286,-1.1498726888888888,-1.3471844444444443,-1.206226988888889,aisastop,ajsastop,-1.388638888888889,-1.2284293555555557,-1.40448,-1.3025825444444443
avalar,VCVCVC,aBalaR,6,<10,-0.8523022857142858,-0.8758588857142858,-0.9238815714285714,-0.9448025571428572,abisar,aBisaR,-0.8362087142857143,-0.8805443142857143,-1.0910095714285717,-1.0445094142857143,apisar,apisaR,-0.8767541428571429,-0.9493187428571428,-0.9942,-1.018264557142857,afisar,afisaR,-0.8780161428571428,-0.9242923142857143,-1.023903142857143,-1.0409184142857144
avance,VCVCCV,aBanse,6,10-100,-0.7330677142857143,-0.8235991714285714,-1.0116928571428572,-0.9541124142857144,adense,aDense,-0.8899607142857143,-0.8442748857142858,-0.9634798571428572,-0.9459914142857144,avisme,aBisme,-0.9195724285714286,-0.9680507428571428,-0.9163345714285714,-0.9744389857142858,,,,,,
avante,VCVCCV,aBante,6,<10,-0.6448968571428572,-0.7471861714285714,-0.786256,-0.8567297,acuste,akuste,-0.8204859999999999,-0.8848250285714284,-0.826129,-0.8799792714285715,adeste,aDeste,-0.8403988571428572,-0.8183490285714284,-0.7879107142857142,-0.7617257000000001,aseste,aseste,-0.8429327142857143,-0.8249871714285716,-0.9061594285714286,-0.8900525571428571
avanzada,VCVCCVCV,aBansaDa,8,10-100,-0.7393314444444444,-0.8684419111111112,-0.8208724444444444,-0.9577752111111112,adorbada,aDoRBaDa,-0.8524613333333333,-0.8980486888888889,-0.9164587777777778,-0.9481927666666669,adervada,aDeRBaDa,-0.8978061111111111,-0.9173043555555556,-0.9080067777777776,-0.961575877777778,adorjada,aDoRxaDa,-0.9363728888888888,-0.9729051333333332,-0.9113882222222222,-0.9919981
avanzar,VCVCCVC,aBansaR,7,10-100,-0.7966125,-0.904779525,-0.889879125,-1.0145992375,averlar,aBeRlaR,-0.875592125,-0.99545015,-0.890461625,-1.0537474875,avergar,aBeRGaR,-0.8841275,-0.9098924000000002,-0.881743625,-0.9147577375,aversar,aBeRsaR,-0.887651875,-0.869539775,-0.965005875,-0.9563449875
avanzo,VCVCCV,aBanso,6,<10,-0.8584069999999999,-0.8716273142857143,-0.9894348571428572,-1.0128798428571428,avervo,aBeRBo,-0.915003857142857,-0.8644848857142858,-0.994615857142857,-0.9270201285714288,avergo,aBeRGo,-0.9501197142857144,-0.8566794571428572,-0.9568151428571428,-0.9034301285714286,averpo,aBeRpo,-1.0223111428571428,-0.9425066,-1.0404138571428572,-0.9884188428571428
avara,VCVCV,aBaRa,5,<10,-0.7354818333333334,-0.8513510333333333,-0.8573206666666667,-0.9420688166666668,avito,aBito,-0.8591331666666666,-0.7882038666666666,-0.890677,-0.8692489833333333,acano,akano,-0.9317831666666666,-0.8384813666666666,-0.959695,-0.84333765,,,,,,
avaricia,VCVCVCVV,aBaRisja,8,<10,-0.8199635555555556,-0.8181706888888889,-0.8750582222222223,-0.8573924333333333,acalinio,akalinjo,-0.9917665555555556,-0.8952082444444446,-1.003926111111111,-0.8991152111111111,apacinio,apasinjo,-1.0149471111111112,-0.891450688888889,-0.9907,-0.9356173222222224,,,,,,
avaro,VCVCV,aBaRo,5,<10,-0.8633881666666667,-0.9763123666666668,-0.9873655,-1.0286878166666666,avina,aBina,-0.9293881666666668,-0.7925087,-0.9694625,-0.86228865,adito,aDito,-0.962173,-0.8881680333333334,-1.0033561666666666,-0.9202999833333334,adira,aDiRa,-0.9721928333333332,-0.9543908666666668,-0.9878426666666668,-0.9872148166666668
avellana,VCVCCVCV,aBejana,7,<10,-1.10444575,-0.9565129,-0.9616064444444444,-0.8596865444444445,afichaca,afiCaka,-1.04356575,-0.961994775,-0.9137034444444444,-0.8426187666666665,,,,,,,,,,,,
avellanar,VCVCCVCVC,aBejanaR,8,<10,-1.0574697777777775,-1.0273582444444445,-0.9355877,-0.93221029,afichacar,afiCakaR,-0.9949072222222222,-0.988858577777778,-0.8834419,-0.8787259900000001,,,,,,,,,,,,
avemaría,VCVCVCVV,aBemaRia,8,<10,-0.8987012222222222,-0.9200013555555556,-0.9300566666666666,-0.9159063222222223,elojanía,eloxania,-0.9623202222222224,-0.9784425777777778,-0.9871356666666666,-0.9952006555555556,elocanía,elokania,-0.9672824444444444,-0.9619864666666668,-0.9989348888888888,-0.9309966555555556,elocalía,elokalia,-0.9736038888888888,-0.9895578,-0.9738007777777778,-0.9323916555555556
avena,VCVCV,aBena,5,<10,-0.9792848333333332,-0.8321736999999999,-0.9404558333333334,-0.84042715,amero,ameRo,-0.9825618333333334,-0.8541292,-0.9985843333333334,-0.86771415,adero,aDeRo,-0.9880531666666666,-0.8673133666666667,-1.0315245,-0.8965869833333334,afeto,afeto,-0.9931873333333332,-0.9325713666666668,-0.9931053333333332,-0.9355963166666666
avenida,VCVCVCV,aBeniDa,7,10-100,-0.9257485,-0.8771779,-0.8897415,-0.8767526125,afirido,afiRiDo,-0.92710825,-0.9680120249999998,-0.911663375,-0.9472152375,amilido,amiliDo,-0.905610875,-0.8526689000000001,-0.87666575,-0.8556461125,amicido,amisiDo,-0.89611325,-0.81931665,-0.90777625,-0.8444603625
avenido,VCVCVCV,aBeniDo,7,<10,-0.9349775,-0.8808311499999999,-0.894422,-0.8910929875,afirida,afiRiDa,-0.91787925,-0.9643744,-0.906982875,-0.9331862375,amirida,amiRiDa,-0.967305375,-0.964030525,-0.950912625,-0.9501883625,amilida,amiliDa,-0.896381875,-0.8489969,-0.871985375,-0.8409756125000001
aventado,VCVCCVCV,aBentaDo,8,<10,-0.7141524444444445,-0.8110442444444446,-0.6909122222222223,-0.7913303222222223,amistada,amistaDa,-0.8349845555555555,-0.8564303555555556,-0.8152025555555555,-0.8244091,aminsada,aminsaDa,-0.836701,-0.8603628,-0.8822035555555555,-0.9007164333333334,amiscado,amiskaDo,-0.8819971111111111,-0.8540998,-0.8683707777777778,-0.8543536555555555
aventar,VCVCCVC,aBentaR,7,<10,-0.787958625,-0.830815775,-0.761909625,-0.8381839875,abistar,aBistaR,-0.79480525,-0.8423810249999999,-0.9051555,-0.9115173625000002,atistar,atistaR,-0.802103125,-0.8731955250000001,-0.823821875,-0.8717952375000001,afistar,afistaR,-0.83138675,-0.878295775,-0.84643725,-0.8944861125000001
aventura,VCVCCVCV,aBentuRa,8,10-100,-0.8221518888888889,-0.7898500222222222,-0.8063346666666666,-0.7969046555555556,amiscura,amiskuRa,-0.9596767777777776,-0.8842400222222222,-0.9242175555555556,-0.8459451,amisturo,amistuRo,-1.0013444444444444,-0.8757456888888888,-0.9782802222222222,-0.866293211111111,,,,,,
aventón,VCVCCVC,aBenton,7,<10,-0.866296625,-0.8419541500000001,-0.84273925,-0.8357719875,acintós,asintos,-0.8734605,-0.9490875250000002,-0.799436125,-1.0036429875,acestós,asestos,-0.87790575,-0.936661525,-0.8236705,-0.9702943625,avistós,aBistos,-0.797452,-0.9073404,-0.78704775,-0.9739586125000002
averno,VCVCCV,aBeRno,6,<10,-0.8268197142857143,-0.8024828857142857,-0.8447235714285714,-0.8567569857142858,aparso,apaRso,-0.8640251428571428,-0.8400360285714285,-0.8810261428571428,-0.8903729857142857,agarso,aGaRso,-0.9005428571428571,-0.9538408857142856,-0.9317614285714286,-0.9746114142857144,aparco,apaRko,-0.9358945714285716,-0.8135678857142857,-0.9513162857142856,-0.8216855571428573
avestruz,VCVCCCVC,aBestRus,8,10-100,-0.9938633333333332,-0.9405512444444446,-1.0547988888888888,-1.0359003222222225,avaltriz,aBaltRis,-0.9729776666666669,-0.9290883555555556,-1.1342366666666668,-1.0483714333333334,avalcruz,aBalkRus,-1.0492454444444443,-1.009003911111111,-1.1562022222222224,-1.143109211111111,avaltrez,aBaltRes,-0.8332617777777778,-0.9266484666666668,-1.0985893333333334,-1.0460925444444444
avezar,VCVCVC,aBesaR,6,<10,-0.9360845714285714,-0.9405180285714284,-1.0946177142857143,-1.1559995571428572,acagar,akaGaR,-0.957722,-1.0691276,-0.9989068571428572,-0.9783131285714288,acajar,akaxaR,-0.9650597142857142,-1.0404321714285716,-0.9728698571428572,-1.0367901285714287,acasar,akasaR,-0.8995378571428571,-0.9329013142857142,-0.976639,-0.9791085571428572
avidez,VCVCVC,aBiDes,6,<10,-0.8248375714285715,-0.9274936,-1.1234892857142855,-1.0568837,abadiz,aBaDis,-0.9791047142857144,-0.9985143142857142,-1.2867208571428572,-1.1615944142857144,agadiz,aGaDis,-0.9893817142857142,-1.0120076,-1.2500887142857144,-1.124079557142857,apadiz,apaDis,-1.0110617142857143,-0.9959310285714283,-1.2478148571428571,-1.1210139857142856
avieso,VCVVCV,aBjeso,6,<10,-1.0261797142857143,-0.849605742857143,-1.061443857142857,-0.9406615571428572,afiaco,afjako,-1.145453,-0.8471367428571429,-1.1033264285714286,-0.8939217,,,,,,,,,,,,
avilés,VCVCVC,aBiles,6,<10,-0.8203301428571429,-0.9471708857142858,-0.9329297142857144,-1.1083458428571429,apalís,apalis,-0.8782490000000001,-0.9079640285714288,-0.938974,-1.032329842857143,agalís,aGalis,-0.8959664285714286,-0.9512834571428572,-0.954594,-1.0550311285714289,avalín,aBalin,-1.0005574285714285,-0.9163171714285716,-1.0851777142857144,-0.9820817
avisar,VCVCVC,aBisaR,6,<10,-0.8362087142857143,-0.8805443142857143,-0.9535022857142856,-0.998799842857143,abalar,aBalaR,-0.8523022857142858,-0.8758588857142858,-0.8787367142857143,-0.9167237,apacar,apakaR,-0.8897997142857142,-0.8944880285714285,-0.8839675714285714,-0.8837474142857143,apalar,apalaR,-0.8968304285714286,-0.9021644571428572,-0.899404,-0.9162618428571428
aviso,VCVCV,aBiso,5,10-100,-0.9366338333333334,-0.8498500333333334,-0.9927068333333334,-0.91944915,apaco,apako,-0.9361205,-0.8679828666666666,-0.9282918333333332,-0.8568821500000001,acila,asila,-0.9728638333333332,-0.8929303666666667,-0.8690030000000001,-0.8784458166666668,abaco,aBako,-0.9782111666666666,-0.8224013666666666,-1.0197815,-0.8932223166666667
avispa,VCVCCV,aBispa,6,<10,-1.098609142857143,-0.9470163142857144,-1.0795295714285715,-0.9702571285714284,averfa,aBeRfa,-1.1184664285714283,-0.9479691714285714,-1.1383851428571428,-1.027634985714286,aporpa,apoRpa,-1.0741912857142857,-0.9430187428571428,-1.0781685714285714,-0.9430025571428572,aperpa,apeRpa,-1.062908,-0.9175811714285714,-1.0671944285714283,-0.9208472714285716
avispado,VCVCCVCV,aBispaDo,8,<10,-0.8759128888888889,-0.8758560222222224,-0.8643473333333334,-0.9054145444444444,adarsado,aDaRsaDo,-0.8452605555555555,-1.006061688888889,-0.8855888888888889,-1.0302381,agorzado,aGoRsaDo,-0.9122076666666666,-0.9253689111111112,-0.8328012222222223,-0.9164495444444446,adarbado,aDaRBaDo,-0.928478888888889,-1.0004484666666666,-0.9539351111111112,-0.9930142111111112
avispero,VCVCCVCV,aBispeRo,8,<10,-0.8793169999999999,-0.8268364666666667,-0.8720998888888889,-0.8490962111111112,agorsero,aGoRseRo,-0.9494644444444444,-0.9089328,-1.0563583333333333,-0.9847337666666668,adembero,aDembeRo,-1.0015264444444445,-0.9135054666666668,-1.0649431111111112,-0.897931988888889,agonvero,aGombeRo,-1.0465397777777778,-0.9633029111111112,-0.9290025555555554,-0.8633023222222224
avivar,VCVCVC,aBiBaR,6,<10,-0.9600618571428572,-0.9435370285714286,-0.917047,-0.9925905571428572,adapar,aDapaR,-0.9635247142857144,-0.8574774571428571,-0.9631818571428572,-0.8678039857142857,abapar,aBapaR,-0.9402362857142856,-0.8548581714285716,-1.0867954285714283,-0.9326334142857144,apabar,apaBaR,-0.8843818571428572,-0.9744174571428572,-0.9068258571428572,-0.9605761285714286
avizor,VCVCVC,aBisoR,6,<10,-0.9902901428571428,-0.9190683142857142,-1.1983917142857143,-1.1181995571428571,apajor,apaxoR,-1.0311684285714289,-1.0036310285714285,-1.0228361428571429,-0.9869111285714286,avagir,aBaxiR,-0.9325991428571428,-0.9596394571428573,-1.0829927142857143,-1.0863012714285714,abagor,aBaGoR,-1.090541,-0.9825830285714288,-1.1616018571428572,-1.0283241285714286
avizorar,VCVCVCVC,aBisoRaR,8,<10,-0.955675,-0.9847995777777778,-1.118582222222222,-1.1205769888888888,amigonor,amiGonoR,-1.1049902222222223,-0.9619433555555555,-1.1334455555555556,-1.0092064333333337,amigenar,amixenaR,-1.1481444444444444,-1.0150193555555556,-1.0137138888888888,-0.9553601,,,,,,
avión,VCVVC,aBjon,5,10-100,-0.8550536666666666,-0.8332421999999999,-0.8626706666666667,-0.8678459833333334,afiál,afjal,-0.9849055,-0.8892313666666668,-1.0455271666666668,-0.9561343166666668,apiál,apjal,-1.0313438333333331,-0.9495205333333332,-1.043589833333333,-0.92045165,,,,,,
avutarda,VCVCVCCV,aButaRDa,8,<10,-0.9252187777777778,-0.8939564666666667,-1.2433066666666666,-1.131129211111111,apucinda,apusinda,-0.9932991111111112,-0.9142915777777778,-1.0465802222222222,-0.9745964333333332,apucilda,apusilDa,-0.9963093333333334,-0.9850738,-1.099016,-1.0550947666666666,,,,,,
avícola,VCVCVCV,aBikola,7,<10,-0.927179625,-0.8616767750000001,-0.974079875,-0.8920987375,aféloza,afelosa,-0.9910875,-0.9392044000000002,-1.132300375,-1.0278314875,abélova,aBeloBa,-1.008870625,-0.958092525,-1.17112375,-0.9684982375,apélova,apeloBa,-1.01920325,-0.9690844,-1.104170875,-0.9643412375
azabache,VCVCVCCV,asaBaCe,7,<10,-1.15807425,-0.9934510250000002,-1.0861855555555555,-1.0302692111111111,amikarre,amikare,-1.18421725,-0.933648775,-1.1544633333333332,-1.093195877777778,amikalle,amikaje,-1.1134675,-0.9601200250000002,-1.200907777777778,-1.1534592111111113,,,,,,
azada,VCVCV,asaDa,5,<10,-0.8347318333333332,-0.8916578666666668,-0.8543228333333334,-0.9320653166666668,apido,apiDo,-0.8150116666666666,-0.8279551999999999,-0.820212,-0.8195284833333334,abido,aBiDo,-0.7803171666666667,-0.7911137,-0.9088501666666668,-0.9164573166666666,avido,aBiDo,-0.7803171666666667,-0.7911137,-0.8161313333333333,-0.83990915
azafata,VCVCVCV,asafata,7,<10,-1.10370625,-0.932911775,-1.147862875,-0.9638979875,amikama,amikama,-1.007741375,-0.8370104,-1.238097,-1.1307903625,amikaza,amikasa,-0.994096375,-0.8373974,-1.120145625,-1.0286281125,amikana,amikana,-0.989195125,-0.830752025,-1.2818475,-1.1573503625
azafrán,VCVCCVC,asafRan,7,<10,-1.014156625,-0.983116025,-1.0600005,-1.0106402375,afibrán,afiBRan,-1.0129025,-1.100520775,-0.961037125,-1.0070668625,afiglán,afiGlan,-1.018548875,-1.08789215,-1.05054875,-1.0803303625,afidrán,afiDRan,-1.029937625,-1.059380275,-1.025772625,-1.0684339875
azaroso,VCVCVCV,asaRoso,7,<10,-0.987839125,-0.9532489,-1.036748125,-0.9668001125,afacola,afakola,-0.981799875,-0.9347559,-0.98023575,-0.9102213625,afatola,afatola,-1.0480525,-1.02367615,-1.05319125,-0.9966161125000002,ajacola,axakola,-1.062993875,-0.945787775,-1.115819375,-0.9598089875
azofra,VCVCCV,asofRa,6,<10,-1.0297565714285717,-0.8798286,-1.0997638571428572,-0.9481827,avoclo,aBoklo,-1.0561454285714285,-1.0015611714285717,-1.1161067142857142,-1.0756209857142858,avocro,aBokRo,-1.0612908571428572,-0.9377863142857142,-1.123484,-1.0179051285714285,avotro,aBotRo,-1.090855857142857,-0.8750635999999999,-1.197312142857143,-0.9764482714285716
azogado,VCVCVCV,asoGaDo,7,<10,-1.09440325,-1.039426275,-1.125462,-0.9918632375,amibada,amiBaDa,-1.08954275,-1.0098659,-1.18556575,-1.0751911125,amipada,amipaDa,-1.101732625,-0.98274065,-1.098818375,-0.9997824875,amijada,amixaDa,-1.10840475,-0.9788324000000002,-1.173956875,-1.0642853625
azoro,VCVCV,asoRo,5,<10,-1.1396208333333333,-0.9645085333333334,-1.28107,-1.0506478166666666,añona,aYona,-1.1266945,-0.9555602,-1.1329733333333334,-0.95942265,ajona,axona,-1.1187888333333331,-0.9910373666666666,-1.1484223333333332,-1.000446816666667,avona,aBona,-1.0228575,-0.8523882,-1.1810295,-1.0232713166666667
azotada,VCVCVCV,asotaDa,7,<10,-0.953888375,-0.9826794,-0.943632,-0.9992496125,amimado,amimaDo,-0.9706205,-0.936737275,-0.9486645,-0.9330798625,amilado,amilaDo,-0.891668125,-0.85499715,-0.865281875,-0.8560619875000001,amedado,ameDaDo,-0.866593875,-0.8737236500000001,-0.834315125,-0.8077859875000001
azotado,VCVCVCV,asotaDo,7,<10,-0.916526,-0.96548265,-0.901918375,-0.9674648625,amilada,amilaDa,-0.929030625,-0.8723036500000001,-0.9069955,-0.8846353625000001,amedada,ameDaDa,-0.90395625,-0.8910134000000001,-0.876028875,-0.8354149875000001,amesada,amesaDa,-0.903718375,-0.927737025,-0.974014875,-0.9868272375
azotar,VCVCVC,asotaR,6,<10,-1.0297864285714284,-1.0117434571428572,-1.0132018571428572,-1.0467944142857142,acucar,akukaR,-1.0732021428571428,-0.9962336,-0.9979705714285716,-0.9918418428571428,acurar,akuRaR,-0.8833871428571428,-1.0100846,-0.8877275714285714,-0.9764421285714286,,,,,,
azote,VCVCV,asote,5,<10,-0.9738693333333334,-0.9179452,-0.9508376666666668,-0.95468615,acuce,akuse,-0.9528183333333334,-0.9556488666666668,-1.0580161666666668,-0.9642409833333332,acure,akuRe,-0.946496,-0.9084933666666668,-0.9870921666666668,-0.9336124833333336,acule,akule,-0.8587001666666666,-0.8067891999999999,-0.9018015,-0.8511336500000001
azotea,VCVCVV,asotea,6,<10,-1.1412342857142856,-0.9392663142857144,-1.12064,-0.9715491285714286,amiseo,amiseo,-1.173536142857143,-0.9618801714285714,-1.208444,-0.9852439857142856,amireo,amiReo,-1.0843134285714289,-1.0396800285714287,-1.0910324285714286,-1.020353557142857,amideo,amiDeo,-1.0589341428571428,-0.9512577428571428,-1.1127194285714286,-1.0013902714285714
azucena,VCVCVCV,asusena,7,<10,-1.092495125,-0.94542615,-1.18778975,-1.0626153625,ajuneco,axuneko,-1.168775,-1.11074315,-1.172525,-1.1065176125,ajureco,axuReko,-1.1843935,-1.076327025,-1.11089575,-1.0735579875,ajudeco,axuDeko,-1.203702375,-1.0795809,-1.143332375,-1.1007844875
